15/7/26/5/30/3, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/4, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/5, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/6, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/7, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/8, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/9, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/10, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/11, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/12, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/13, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/14, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/15, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/16, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/17, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/18, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/19, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/20, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/21, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/22, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/23, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/24, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/25, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/26, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/27, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/28, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/29, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/30, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/31, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/32, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/33, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/34, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/35, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/36, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/37, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/38, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/39, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/40, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/41, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/42, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/43, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/44, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/45, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/46, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/47, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/48, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/49, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/50, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/51, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/52, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/53, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/54, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/55, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/56, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/57, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/58, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/30/59, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/0, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/1, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/2, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/3, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/4, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/5, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/6, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/7, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/8, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/9, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/10, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/11, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/12, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/13, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/14, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/15, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/16, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/17, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/18, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/19, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/20, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/21, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/22, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/23, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/24, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/25, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/26, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/27, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/28, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/29, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/30, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/31, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/32, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/33, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/34, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/35, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/36, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/37, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/38, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/39, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/40, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/41, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/42, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/43, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/44, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/45, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/46, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/47, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/48, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/49, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/50, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/51, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/52, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,37,38,38,37,37,
15/7/26/5/31/53, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/54, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/55, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/56, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/57, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/58, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/31/59, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/0, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/1, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/2, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/3, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/4, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/5, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/6, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/7, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/8, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/9, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/10, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/11, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/12, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/13, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/14, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/15, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/16, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/17, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/18, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/19, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/20, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,37,38,38,37,37,
15/7/26/5/32/21, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/22, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/23, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,37,38,38,37,37,
15/7/26/5/32/24, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/25, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,37,38,38,37,37,
15/7/26/5/32/26, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/27, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/28, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/29, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/30, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/31, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/32, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/33, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/34, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,37,38,38,37,37,
15/7/26/5/32/35, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/36, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/37, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/38, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,33,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/39, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/40, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,37,38,38,37,37,
15/7/26/5/32/41, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/42, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/43, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
15/7/26/5/32/44, 33,37,35,37,34,34,33,35,35,34,38,37,38,37,38,38,34,33,34,34,34,37,34,37,35,35,33,33,34,35,38,38,38,38,37,37,
